ID	Customer_ID	Month	Name	Age	SSN	Occupation	Annual_Income	Monthly_Inhand_Salary	Num_Bank_Accounts	Num_Credit_Card	Interest_Rate	Num_of_Loan	Type_of_Loan	Delay_from_due_date	Num_of_Delayed_Payment	Changed_Credit_Limit	Num_Credit_Inquiries	Credit_Mix	Outstanding_Debt	Credit_Utilization_Ratio	Credit_History_Age	Payment_of_Min_Amount	Total_EMI_per_month	Amount_invested_monthly	Payment_Behaviour	Monthly_Balance	Credit_Score
6803	25286	6	B.u	20	860361556	Writer	144881.68	11877.473333333332	3	4	15	4	Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan	4	13	10.1	2	Standard	404.51	28.15605347103111	314	Yes	414.65601320398537	227.5336623454579	High_spent_Small_value_payments	275.27912278672994	Standard
6804	25286	7	B.u	20	860361556	Writer	144881.68	11877.473333333332	3	4	15	4	Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan	1	13	8.1	2	Standard	404.51	34.78184822250499	315	Yes	414.65601320398537	227.5336623454579	High_spent_Medium_value_payments	72.87980133374596	Standard
6805	25286	8	B.u	20	860361556	Writer	144881.68	11877.473333333332	3	4	15	4	Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan	3	12	10.1	2	Standard	404.51	37.536347664994494	316	Yes	414.65601320398537	227.5336623454579	High_spent_Small_value_payments	479.8240343967524	Standard
6810	14733	1	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	14	20	7.57	0	Standard	1113.06	36.423766643057526	345	Yes	211.1795815692456	116.53311639609774	High_spent_Small_value_payments	612.9678756761531	Standard
6811	14733	2	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	13	19	7.57	0	Standard	1113.06	39.57269230547204	346	Yes	211.1795815692456	116.53311639609774	Low_spent_Medium_value_payments	162.06971328698123	Standard
6812	14733	3	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	14	21	7.57	0	Standard	1113.06	27.29590216025758	347	Yes	211.1795815692456	116.53311639609774	High_spent_Large_value_payments	804.9148020346566	Standard
6813	14733	4	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	14	20	7.57	0	Standard	1113.06	30.40254793257493	348	Yes	211.1795815692456	116.53311639609774	High_spent_Large_value_payments	778.6118202527321	Standard
6814	14733	5	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	14	20	7.57	0	Standard	1113.06	29.97751441479753	349	Yes	211.1795815692456	116.53311639609774	High_spent_Large_value_payments	736.8553867742527	Standard
6815	14733	6	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	14	20	7.57	2	Standard	1113.06	38.51521526953557	350	Yes	211.1795815692456	116.53311639609774	High_spent_Medium_value_payments	808.7443365846841	Standard
6816	14733	7	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	13	20	3.5700000000000003	2	Standard	1113.06	28.12417325696247	351	Yes	211.1795815692456	116.53311639609774	High_spent_Medium_value_payments	565.0150300641279	Good
6817	14733	8	Leongy	38	407069232	Media_Manager	108147.3	8926.275	3	6	6	4	Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan	14	20	7.57	2	Standard	1113.06	35.89139750893054	352	Yes	211.1795815692456	116.53311639609774	Low_spent_Small_value_payments	25.29240814195305	Good
6822	24971	1	Vaughano	27	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	20	20	5.2	10	Bad	3598.39	27.228568017436587	57	Yes	64.55062048800421	15.193960535175282	Low_spent_Small_value_payments	188.7871183444385	Standard
6823	24971	2	Vaughano	27	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	24	20	5.2	10	Bad	3598.39	38.05162517975845	58	Yes	64.55062048800421	15.193960535175282	Low_spent_Small_value_payments	264.6675628659293	Poor
6824	24971	3	Vaughano	27	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	24	21	10.2	10	Bad	3598.39	39.37829032617325	59	Yes	64.55062048800421	15.193960535175282	Low_spent_Large_value_payments	228.5239290151707	Poor
6825	24971	4	Vaughano	27	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	24	20	5.2	10	Bad	3598.39	29.447968449801103	60	Yes	64.55062048800421	15.193960535175282	Low_spent_Small_value_payments	183.7326332806337	Poor
6826	24971	5	Vaughano	27	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	24	20	5.2	10	Bad	3598.39	30.14370367809759	61	NM	64.55062048800421	15.193960535175282	Low_spent_Small_value_payments	172.39149565966636	Standard
6827	24971	6	Vaughano	27	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	24	20	5.2	10	Bad	3598.39	35.28592080709959	62	NM	64.55062048800421	15.193960535175282	Low_spent_Medium_value_payments	211.47452721594155	Poor
6828	24971	7	Vaughano	28	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	24	23	10.2	10	Bad	3598.39	26.49577648557497	63	Yes	64.55062048800421	15.193960535175282	Low_spent_Small_value_payments	208.3180591894005	Poor
6829	24971	8	Vaughano	28	550948995	Lawyer	17759.1	1533.925	6	8	19	5	Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan	26	20	5.2	10	Bad	3598.39	28.18214114257893	64	Yes	64.55062048800421	15.193960535175282	Low_spent_Medium_value_payments	245.7618429112893	Poor
6834	29264	1	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	11	17	1.83	1	Good	585.05	28.02456084846908	379	No	68.45896611	95.81963873724104	Low_spent_Medium_value_payments	712.3229995210659	Good
6835	29264	2	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	12	18	6.83	2	Good	585.05	28.27046487621821	380	No	68.45896611	95.81963873724104	High_spent_Large_value_payments	750.8260452347992	Good
6836	29264	3	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	7	17	1.83	2	Good	585.05	29.33563866	381	No	68.45896611	95.81963873724104	Low_spent_Medium_value_payments	579.1064422056032	Good
6837	29264	4	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	12	17	1.83	2	Good	585.05	30.075332691179124	382	No	68.45896611	95.81963873724104	Low_spent_Medium_value_payments	694.3432507520962	Good
6838	29264	5	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	12	14	1.83	2	Good	585.05	38.05151985157541	383	No	68.45896611	95.81963873724104	High_spent_Medium_value_payments	771.5941451507427	Good
6839	29264	6	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	12	14	1.83	2	Good	585.05	37.64923015901481	384	No	68.45896611	95.81963873724104	High_spent_Large_value_payments	720.2434994856156	Good
6840	29264	7	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	12	17	1.83	2	Good	585.05	25.719115588707208	385	NM	68.45896611	95.81963873724104	Low_spent_Small_value_payments	467.2334599992317	Good
6841	29264	8	Doris Frankelj	37	651677536	Teacher	85328.73	6858.7275	3	4	11	1	Student Loan	17	17	1.83	2	Good	585.05	22.56544762239665	386	No	68.45896611	95.81963873724104	Low_spent_Medium_value_payments	286.54424715234063	Good
6846	25653	1	Alexei Oreskovicf	26	538492118	Writer	134321.44	11064.453333333331	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	26	19	11.09	3	Standard	1428.68	26.75528645840011	392	Yes	253.68824370309892	206.21633338500544	Low_spent_Medium_value_payments	417.0530291369421	Standard
6847	25653	2	Alexei Oreskovicf	26	538492118	Writer	134321.44	11064.453333333331	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	26	19	11.09	3	Standard	1428.68	39.90369227363176	393	Yes	253.68824370309892	206.21633338500544	Low_spent_Medium_value_payments	335.9725019180079	Standard
6848	25653	3	Alexei Oreskovicf	26	538492118	Writer	134321.44	11064.453333333331	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	26	21	4.09	3	Standard	1428.68	34.22349215919798	394	Yes	253.68824370309892	206.21633338500544	High_spent_Large_value_payments	949.50237	Standard
6849	25653	4	Alexei Oreskovicf	27	538492118	Writer	134321.44	9997.592514	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	26	22	11.09	3	Standard	1428.68	37.947483325365305	395	Yes	1320.5490633616223	206.21633338500544	High_spent_Medium_value_payments	641.2268613518897	Standard
6850	25653	5	Alexei Oreskovicf	27	538492118	Writer	134321.44	9997.592514	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	26	21	11.09	3	Standard	1428.68	31.98128603504015	396	Yes	1320.5490633616223	206.21633338500544	High_spent_Large_value_payments	833.3001360379527	Good
6851	25653	6	Alexei Oreskovicf	27	538492118	Writer	134321.44	9997.592514	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	26	19	11.09	3	Standard	1428.68	40.96972832590493	397	Yes	1320.5490633616223	206.21633338500544	High_spent_Small_value_payments	513.89465	Good
6852	25653	7	Alexei Oreskovicf	27	538492118	Writer	134321.44	9997.592514	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	26	19	12.09	3	Standard	1428.68	24.28560556131277	398	Yes	1320.5490633616223	206.21633338500544	High_spent_Small_value_payments	581.9365200962137	Good
6853	25653	8	Alexei Oreskovicf	27	538492118	Writer	134321.44	9997.592514	3	5	12	4	Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan	29	20	11.09	3	Standard	1428.68	35.52332578	399	NM	1320.5490633616223	206.21633338500544	High_spent_Medium_value_payments	893.2396069280729	Standard
6858	46765	1	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	16	19	19.44	12	Standard	1755.81	27.373242163951424	105	Yes	189.4265306646308	73.60092893712022	High_spent_Medium_value_payments	365.8657996	Poor
6859	46765	2	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	16	19	19.44	12	Standard	1755.81	32.45474798862161	106	Yes	189.4265306646308	73.60092893712022	Low_spent_Small_value_payments	358.1962804981037	Poor
6860	46765	3	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	16	19	19.44	12	Standard	1755.81	32.989567134153496	107	Yes	189.4265306646308	73.60092893712022	Low_spent_Large_value_payments	438.8563539331267	Poor
6861	46765	4	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	16	19	19.44	12	Standard	1755.81	32.85587002	108	Yes	189.4265306646308	73.60092893712022	High_spent_Large_value_payments	500.4725403982489	Poor
6862	46765	5	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	16	20	19.44	12	Standard	1755.81	29.517083320737697	109	Yes	189.4265306646308	73.60092893712022	Low_spent_Medium_value_payments	358.1962804981037	Standard
6863	46765	6	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	16	19	19.44	12	Standard	1755.81	29.072387168827373	110	Yes	189.4265306646308	73.60092893712022	High_spent_Medium_value_payments	382.3873781402281	Poor
6864	46765	7	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	14	19	15.44	17	Standard	1755.81	25.47367253947206	111	Yes	189.4265306646308	73.60092893712022	High_spent_Medium_value_payments	460.4672465885896	Poor
6865	46765	8	Jamiec	24	584604961	Lawyer	61008	5235	10	5	32	4	Auto Loan, Auto Loan, Student Loan, and Home Equity Loan	16	19	19.44	17	Standard	1755.81	41.88727835207022	112	Yes	189.4265306646308	73.60092893712022	High_spent_Medium_value_payments	387.4070242086455	Poor
6870	30840	1	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	14	10	11.32	0	Standard	1237.46	36.639699298304585	291	No	22.68817757992469	44.31234274961548	Low_spent_Small_value_payments	184.60231817917816	Standard
6871	30840	2	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	16	10	4.32	0	Standard	1237.46	34.10061401674808	292	No	22.68817757992469	44.31234274961548	Low_spent_Large_value_payments	323.5594845360164	Standard
6872	30840	3	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	16	13	4.32	0	Standard	1237.46	31.423496811604263	293	NM	22.68817757992469	44.31234274961548	High_spent_Small_value_payments	378.5458029277546	Standard
6873	30840	4	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	16	11	4.32	0	Standard	1237.46	33.37386506332828	294	No	22.68817757992469	44.31234274961548	High_spent_Medium_value_payments	405.3360590927445	Standard
6874	30840	5	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	16	10	4.32	0	Standard	1237.46	36.48458788209381	295	No	22.68817757992469	44.31234274961548	Low_spent_Small_value_payments	288.7115597	Standard
6875	30840	6	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	16	10	4.32	0	Standard	1237.46	33.845017778698214	296	No	22.68817757992469	44.31234274961548	Low_spent_Medium_value_payments	377.2865524967064	Standard
6876	30840	7	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	16	12	4.32	0	Standard	1237.46	31.57468547365307	297	No	22.68817757992469	44.31234274961548	Low_spent_Medium_value_payments	291.72914014713194	Standard
6877	30840	8	Anna Driverq	19	37286132	Developer	28665.76	2582.813333333333	7	3	5	1	Debt Consolidation Loan	16	10	4.32	0	Standard	1237.46	33.53347692686574	298	No	22.68817757992469	44.31234274961548	Low_spent_Small_value_payments	349.8005413765509	Standard
6882	13749	1	Andrewm	18	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	51	23	16.23	11	Bad	2593.44	29.75653235722221	69	Yes	187.1902189	94.38794944530976	Low_spent_Small_value_payments	243.09427312040643	Standard
6883	13749	2	Andrewm	18	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	46	23	16.23	11	Bad	2593.44	36.34480529598403	70	NM	187.1902189	94.38794944530976	High_spent_Small_value_payments	262.4520006644304	Standard
6884	13749	3	Andrewm	18	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	46	20	16.23	11	Bad	2593.44	27.192456828616763	71	Yes	187.1902189	94.38794944530976	High_spent_Medium_value_payments	370.5011731	Standard
6885	13749	4	Andrewm	18	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	46	23	21.23	11	Bad	2593.44	32.078527638348845	72	Yes	187.1902189	94.38794944530976	High_spent_Small_value_payments	348.80547457242216	Standard
6886	13749	5	Andrewm	19	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	46	24	16.23	11	Bad	2593.44	25.31414163091492	73	NM	187.1902189	94.38794944530976	High_spent_Medium_value_payments	363.96191019874834	Standard
6887	13749	6	Andrewm	19	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	46	23	16.23	11	Bad	2593.44	38.78579180830256	74	NM	187.1902189	94.38794944530976	High_spent_Large_value_payments	420.4860816925522	Standard
6888	13749	7	Andrewm	19	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	44	23	16.23	11	Bad	2593.44	34.317336502427246	75	Yes	187.1902189	94.38794944530976	Low_spent_Medium_value_payments	355.0230230141757	Poor
6889	13749	8	Andrewm	19	432185390	Lawyer	56803.71	4620.6425	7	5	25	6	Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan	44	23	16.23	11	Bad	2593.44	27.151242983425213	76	Yes	187.1902189	94.38794944530976	Low_spent_Small_value_payments	205.1353371727849	Poor
6894	31247	1	Soyoungc	31	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	34	22	3.44	11	Bad	1973.63	37.66455307223288	232	NM	74.85037187731447	41.52856863202232	High_spent_Medium_value_payments	390.7639425034027	Poor
6895	31247	2	Soyoungc	31	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	34	22	3.44	11	Bad	1973.63	25.566563329079194	232	Yes	74.85037187731447	41.52856863202232	Low_spent_Small_value_payments	225.1714382722752	Poor
6896	31247	3	Soyoungc	32	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	34	22	3.44	11	Bad	1973.63	26.07823491455769	233	Yes	74.85037187731447	41.52856863202232	Low_spent_Large_value_payments	361.6526008631303	Poor
6897	31247	4	Soyoungc	32	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	34	22	3.44	11	Bad	1973.63	26.267350999195124	234	Yes	74.85037187731447	41.52856863202232	Low_spent_Large_value_payments	374.5170293694986	Poor
6898	31247	5	Soyoungc	32	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	31	20	3.44	11	Bad	1973.63	32.17110379727571	235	Yes	74.85037187731447	41.52856863202232	High_spent_Large_value_payments	413.3680083797855	Poor
6899	31247	6	Soyoungc	32	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	34	22	3.44	11	Bad	1973.63	23.792193228038503	236	NM	74.85037187731447	41.52856863202232	High_spent_Small_value_payments	327.06506883802155	Poor
6900	31247	7	Soyoungc	32	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	34	23	3.44	11	Bad	1973.63	41.38203150418333	237	Yes	74.85037187731447	41.52856863202232	High_spent_Medium_value_payments	424.02789282399664	Poor
6901	31247	8	Soyoungc	32	838986353	Architect	38364.82	2904.068333333333	9	6	32	4	Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan	34	22	3.44	11	Bad	1973.63	35.43225493894156	238	Yes	74.85037187731447	41.52856863202232	High_spent_Small_value_payments	402.5437860160664	Poor
